1 20171022 100715 63 3 1 60 0 0 4 940.725931 16.435870 283.116222 1233.208390
1 20171022 100715 64 17 1 180 1 1 1 1447.348477 16.264672 282.954466 1733.001474
1 20171022 100715 65 17 1 0 1 1 1 3247.887526 16.580794 283.238155 3533.389442
1 20171022 100715 66 11 1 180 0 1 2 1737.648464 16.445724 283.160561 2033.106164
1 20171022 100715 67 5 1 240 0 0 4 1395.452362 16.394405 283.068598 1683.516917
1 20171022 100715 68 10 1 180 0 0 4 1505.867960 16.338571 283.030828 1799.754082
1 20171022 100715 69 15 1 180 1 1 1 3371.305583 16.281915 282.933939 3666.351503
1 20171022 100715 70 3 1 240 0 0 4 1396.983705 16.253177 283.070241 1683.083789
1 20171022 100715 71 14 1 240 1 1 1 2739.007788 16.718327 283.090357 3033.166925
1 20171022 100715 72 18 1 120 1 1 1 3652.766476 16.563140 283.184783 3949.828596
1 20171022 100715 73 6 1 60 0 0 4 1326.143273 16.388657 283.006606 1616.425196
1 20171022 100715 74 2 1 180 0 0 4 3398.296227 16.437923 283.046839 3683.203258
1 20171022 100715 75 2 1 240 0 0 4 2144.651589 16.292179 282.933939 2433.010916
1 20171022 100715 76 1 1 0 0 0 4 671.091277 16.686305 283.163024 966.773135
1 20171022 100715 77 9 1 300 0 0 4 1025.119777 16.396868 283.046018 1316.377162
1 20171022 100715 78 1 1 300 0 0 4 773.963880 16.406721 283.125665 1066.476309
1 20171022 100715 79 7 1 300 0 0 4 1136.897162 16.306958 282.922033 1432.989157
1 20171022 100715 80 1 1 120 0 0 4 3132.645529 16.313117 282.976636 3433.015843
1 20171022 100715 81 18 1 300 1 1 1 1624.181265 16.756919 283.486947 1916.831228
1 20171022 100715 82 11 1 120 0 1 2 1183.456977 16.355403 282.926959 1483.394163
1 20171022 100715 83 15 1 60 1 1 1 1471.777302 16.351708 283.074757 1766.340007
1 20171022 100715 84 13 1 300 1 1 1 3209.228704 16.397689 283.180267 3499.773378
1 20171022 100715 85 17 1 300 1 1 1 2760.726587 16.337749 282.957751 3049.737044
1 20171022 100715 86 13 1 180 1 1 1 1600.466793 16.307369 283.028775 1899.687984
1 20171022 100715 87 9 1 180 0 0 4 2223.310083 16.416575 283.083378 2516.404258
1 20171022 100715 88 8 1 240 0 0 4 1137.027306 16.349245 283.078041 1432.995316
1 20171022 100715 89 16 1 300 1 1 1 1927.498491 16.414111 283.183962 2216.620617
1 20171022 100715 90 10 1 300 0 0 4 933.214959 16.712990 283.186836 1233.179652
1 20171022 100715 91 17 1 60 1 1 1 1039.825599 17.043481 283.635975 1333.642750
1 20171022 100715 92 5 1 0 0 0 4 1829.750346 16.401795 283.068188 2116.410827
1 20171022 100715 93 15 1 0 1 1 1 925.287281 16.325022 282.969246 1216.432997
1 20171022 100715 94 18 1 180 1 1 1 1788.922599 16.801668 283.510758 2083.584246
1 20171022 100715 95 3 1 180 0 0 4 6886.476556 16.524959 283.296863 7183.299737
1 20171022 100715 96 19 1 120 1 1 1 1355.999540 16.348424 283.140855 1649.936981
1 20171022 100715 97 8 1 120 0 0 4 3457.417572 17.087820 284.185288 3750.919422
1 20171022 100715 98 4 1 240 0 0 4 1579.904507 16.634576 283.291115 1866.735776
1 20171022 100715 99 2 1 60 0 0 4 2666.452087 16.269188 283.310001 2966.628623
1 20171022 100715 100 12 1 120 1 1 1 1471.749796 16.467893 283.111295 1766.421706
1 20171022 100715 101 16 1 120 1 1 1 3812.451915 16.364435 283.114990 4100.172841
1 20171022 100715 102 10 1 60 0 0 4 830.115733 16.539328 283.255808 1117.404763
1 20171022 100715 103 16 1 0 1 1 1 3216.794279 16.628007 283.459029 3516.719559
1 20171022 100715 104 1 1 180 0 0 4 1909.020146 16.433818 283.268946 2199.967567
1 20171022 100715 105 3 1 300 0 0 4 1105.294835 16.578741 283.302611 1400.010674
1 20171022 100715 106 7 1 60 0 0 4 760.752863 16.263440 283.004142 1049.588426
1 20171022 100715 107 20 1 240 1 1 1 971.355259 16.332412 282.983615 1266.360945
1 20171022 100715 108 20 1 180 1 1 1 1679.329740 16.311885 283.081325 1966.428275
1 20171022 100715 109 14 1 300 1 1 1 2090.685492 17.017206 283.707411 2383.814564
1 20171022 100715 110 10 1 120 0 0 4 1050.017859 17.239312 284.031744 1350.672272
1 20171022 100715 111 9 1 240 0 0 4 1589.825805 16.323791 283.034523 1883.073936
1 20171022 100715 112 4 1 300 0 0 4 1385.691588 16.931812 283.612574 1683.599026
1 20171022 100715 113 9 1 0 0 0 4 737.915731 16.377573 283.086252 1033.101237
1 20171022 100715 114 14 1 60 1 1 1 4139.888413 16.293821 282.924907 4433.446508
1 20171022 100715 115 2 1 0 0 0 4 750.030175 16.641555 283.319854 1050.003079
1 20171022 100715 116 16 1 60 1 1 1 3791.284891 16.624722 283.261556 4083.377330
1 20171022 100715 117 20 1 0 1 1 1 819.542075 16.266314 283.064904 1116.460093
1 20171022 100715 118 19 1 180 1 1 1 1384.299831 16.268367 283.050534 1682.942971
1 20171022 100715 119 6 1 300 0 0 4 801.666003 16.797152 283.494747 1100.177767
1 20171022 100715 120 12 1 0 1 1 1 900.816580 16.373467 283.203258 1199.878067
1 20171022 100715 121 1 2 60 0 0 4 1044.910644 16.543023 283.222964 1333.388210
1 20171022 100715 122 17 2 120 1 1 1 1873.632978 16.172299 282.837049 2166.250919
1 20171022 100715 123 20 2 300 1 1 1 1113.163804 16.453113 283.078862 1399.753671
1 20171022 100715 124 10 2 0 0 0 4 604.014336 16.542613 283.737381 900.449550
1 20171022 100715 125 19 2 0 1 1 1 1305.938163 16.381678 282.948308 1599.726575
1 20171022 100715 126 9 2 240 0 0 4 1030.501238 17.065240 283.746413 1317.153918
1 20171022 100715 127 4 2 0 0 0 4 872.760564 16.304495 282.935581 1166.466456
1 20171022 100715 128 11 2 120 0 1 2 3428.741219 16.321328 283.030828 3716.449829
1 20171022 100715 129 1 2 240 0 0 4 973.475328 16.233470 282.899863 1266.282120
1 20171022 100715 130 6 2 0 0 0 4 590.327494 16.869819 283.647060 883.699200
1 20171022 100715 131 10 2 60 0 0 4 881.444471 16.427249 283.291115 1166.725512
1 20171022 100715 132 3 2 0 0 0 4 608.656400 16.211711 282.935581 899.581241
1 20171022 100715 133 6 2 60 0 0 4 1098.159514 16.358687 283.060387 1383.070241
1 20171022 100715 134 15 2 180 1 1 1 1681.042956 16.533991 283.153582 1966.997705
1 20171022 100715 135 11 2 0 0 1 2 827.791622 16.345139 283.128128 1116.445313
1 20171022 100715 136 8 2 60 0 0 4 952.344433 17.380541 283.299326 1250.031407
1 20171022 100715 137 18 2 240 1 1 1 1597.598295 16.856682 283.729991 1883.961129
1 20171022 100715 138 4 2 120 0 1 2 1998.590179 16.612816 283.223785 2283.358035
1 20171022 100715 139 2 2 240 0 1 2 1042.840662 16.213353 282.890010 1333.006400
1 20171022 100715 140 7 2 0 0 0 4 854.668134 16.318454 283.032060 1149.669304
1 20171022 100715 141 4 2 60 0 1 2 5221.296346 16.322970 283.218859 5516.564782
1 20171022 100715 142 13 2 60 1 1 1 1322.961528 16.355403 283.030007 1616.442029
1 20171022 100715 143 16 2 300 1 1 1 1199.013043 16.542613 283.597384 1500.185157
1 20171022 100715 144 7 2 60 0 0 4 695.362042 16.403027 283.043555 983.232407
1 20171022 100715 145 16 2 180 1 1 1 1651.634185 16.465019 283.096105 1949.833933
1 20171022 100715 146 13 2 180 1 1 1 1670.073119 16.339802 283.001679 1966.388042
1 20171022 100715 147 2 2 0 0 0 4 782.702390 16.936328 283.689347 1083.692221
1 20171022 100715 148 4 2 300 0 0 4 991.815730 16.369362 283.111295 1283.541549
1 20171022 100715 149 8 2 180 0 0 4 1231.100227 16.569709 283.298095 1516.671935
1 20171022 100715 150 2 2 180 0 0 4 1370.569881 16.603784 283.890105 1667.448076
1 20171022 100715 151 18 2 60 1 1 1 1307.046642 16.361972 283.064082 1599.738481
1 20171022 100715 152 3 2 180 0 0 4 1179.462757 16.313117 283.069009 1466.488626
1 20171022 100715 153 3 2 300 0 0 4 725.449447 16.302032 282.933939 1016.382499
1 20171022 100715 154 8 2 120 0 0 4 918.934054 16.582436 283.268946 1216.655103
1 20171022 100715 155 9 2 60 0 1 2 990.193245 16.428891 283.086663 1283.225017
1 20171022 100715 156 1 2 300 0 0 4 810.040767 16.642376 283.322728 1099.996716
1 20171022 100715 157 15 2 0 1 1 1 879.022650 16.342676 283.060387 1166.326870
1 20171022 100715 158 10 2 180 0 0 4 1185.856218 17.078788 283.639260 1483.671283
1 20171022 100715 159 17 2 60 1 1 1 1468.466234 16.353350 283.873272 1767.204621
1 20171022 100715 160 13 2 240 1 1 1 1521.690472 16.290536 282.997163 1816.390710
1 20171022 100715 161 5 2 300 0 0 4 1077.838220 16.223207 283.211059 1366.575662
1 20171022 100715 162 15 2 300 1 1 1 1437.520373 16.931812 283.570288 1733.704332
1 20171022 100715 163 13 2 120 1 1 1 1439.725015 16.263851 282.954056 1733.180473
1 20171022 100715 164 7 2 240 0 0 4 1235.864224 16.539739 283.199974 1533.240002
1 20171022 100715 165 17 2 180 1 1 1 1206.533458 16.632523 283.494336 1500.295184
1 20171022 100715 166 19 2 300 1 1 1 1171.540827 16.304495 282.902327 1466.279657
1 20171022 100715 167 20 2 240 1 1 1 4376.905044 16.268777 282.949950 4666.379420
1 20171022 100715 168 19 2 120 1 1 1 1721.695398 16.761024 283.397858 2016.753634
1 20171022 100715 169 7 2 300 0 0 4 813.516465 16.849292 283.519380 1100.237297
1 20171022 100715 170 7 2 120 0 1 2 3243.014324 16.299569 283.495979 3533.576651
1 20171022 100715 171 18 2 300 1 1 1 2223.907019 17.066061 283.703305 2517.171572
1 20171022 100715 172 6 2 180 0 0 4 3447.120212 16.443260 283.229533 3733.178420
1 20171022 100715 173 18 2 180 1 1 1 2284.186110 16.837386 283.548939 2583.578088
1 20171022 100715 174 14 2 240 1 1 1 1402.352439 16.546308 283.170004 1699.923228
1 20171022 100715 175 11 2 300 0 1 2 2215.131149 16.504021 283.127717 2499.874372
1 20171022 100715 176 12 2 120 1 1 1 3581.407112 16.710937 283.386773 3866.782989
1 20171022 100715 177 16 2 120 1 1 1 1224.264606 16.256872 282.952413 1516.261388
1 20171022 100715 178 12 2 240 1 1 1 1410.948489 16.460503 283.215164 1699.935544
1 20171022 100715 179 7 2 180 0 0 4 979.894243 16.322149 283.007837 1266.399537
1 20171022 100715 180 10 2 240 0 0 4 943.673253 16.377573 283.123612 1233.575009
1 20171022 100715 181 5 2 60 0 0 4 1084.797005 16.180920 282.855935 1382.820628
1 20171022 100715 182 13 2 300 1 1 1 1525.068459 16.478978 283.379794 1816.748297
1 20171022 100715 183 9 2 0 0 0 4 1758.613498 16.334055 283.457798 2050.111464
1 20171022 100715 184 12 2 300 1 1 1 1627.815845 16.334055 283.090357 1916.790173
1 20171022 100715 185 12 2 0 1 1 1 1113.878158 16.931812 283.190942 1399.960177
1 20171022 100715 186 8 2 240 0 0 4 1027.213161 16.202269 283.252934 1317.699536
1 20171022 100715 187 3 2 60 0 0 4 1146.438293 16.084441 282.727844 1432.844645
1 20171022 100715 188 3 2 120 0 0 4 695.126798 16.455987 283.674567 983.353519
1 20171022 100715 189 1 2 180 0 1 2 1110.124519 16.487189 283.153582 1399.799242
1 20171022 100715 190 12 2 60 1 1 1 1009.069411 16.368541 283.010711 1299.799242
1 20171022 100715 191 5 2 0 0 0 4 621.917094 16.341444 282.930654 916.377162
1 20171022 100715 192 14 2 180 1 1 1 1366.754661 16.407953 283.155635 1667.173419
1 20171022 100715 193 11 2 180 0 1 2 1052.082504 16.616511 282.912180 1349.616343
1 20171022 100715 194 17 2 300 1 1 1 1428.892301 16.274525 282.987721 1716.624722
1 20171022 100715 195 2 2 300 0 0 4 949.539981 16.421501 283.014406 1249.737865
1 20171022 100715 196 15 2 120 1 1 1 1281.664936 16.314348 282.999626 1566.396663
1 20171022 100715 197 14 2 60 1 1 1 1992.797350 16.298747 283.011943 2283.025491
1 20171022 100715 198 9 2 180 0 1 2 2667.604495 16.412059 283.069830 2966.463172
1 20171022 100715 199 5 2 240 0 0 4 1569.133375 17.109579 283.799784 1867.528954
1 20171022 100715 200 5 2 120 0 0 4 806.292466 16.269599 283.335044 1100.027507
1 20171022 100715 201 19 2 180 1 1 1 1400.140407 16.316812 283.085020 1699.814022
1 20171022 100715 202 14 2 0 1 1 1 956.278302 16.279452 283.047250 1249.934928
1 20171022 100715 203 3 2 240 0 0 4 1508.608777 16.891989 283.588762 1800.229086
1 20171022 100715 204 11 2 60 0 1 2 952.635101 16.353761 283.408943 1250.086831
1 20171022 100715 205 16 2 0 1 1 1 2169.189620 16.669883 283.306716 2466.672962
1 20171022 100715 206 14 2 120 1 1 1 1093.829467 16.347603 283.518559 1383.597795
1 20171022 100715 207 1 2 120 0 0 4 843.295139 16.238807 282.965961 1133.041708
1 20171022 100715 208 15 2 240 1 1 1 1074.869959 16.197753 282.945845 1366.557187
1 20171022 100715 209 10 2 120 0 0 4 882.685147 16.396047 283.101032 1183.018101
1 20171022 100715 210 20 2 120 1 1 1 1489.788445 16.368130 283.491052 1783.937318
1 20171022 100715 211 20 2 60 1 1 1 1117.542297 15.889842 283.033291 1416.468714
1 20171022 100715 212 10 2 300 0 0 4 962.783021 16.549182 283.197921 1249.918917
1 20171022 100715 213 2 2 60 0 0 4 958.610624 16.348013 283.052177 1249.802321
1 20171022 100715 214 5 2 180 0 0 4 1244.160163 16.504842 283.165488 1533.291321
1 20171022 100715 215 12 2 180 1 1 1 3431.229550 16.269188 282.912180 3716.315169
1 20171022 100715 216 6 2 120 0 0 4 3971.709973 16.614048 283.328475 4266.655719
1 20171022 100715 217 11 2 240 0 1 2 954.496935 16.293821 283.015227 1249.614701
1 20171022 100715 218 8 2 300 0 0 4 1310.002586 16.354992 283.392110 1600.432307
1 20171022 100715 219 1 2 0 0 0 4 652.495515 16.568067 283.207364 950.573330
1 20171022 100715 220 20 2 180 1 1 1 1511.084790 16.462556 283.159329 1799.898184
1 20171022 100715 221 18 2 0 1 1 1 984.660703 16.266314 283.284136 1283.376920
1 20171022 100715 222 4 2 240 0 0 4 2823.760454 16.299158 282.933528 3116.818501
1 20171022 100715 223 8 2 0 0 0 4 690.372244 17.086178 283.729580 983.821954
1 20171022 100715 224 6 2 300 0 0 4 747.265136 16.255229 283.040271 1033.159124
1 20171022 100715 225 17 2 0 1 1 1 1012.893664 16.345960 283.010711 1299.702763
1 20171022 100715 226 16 2 60 1 1 1 1839.491413 16.317222 282.996753 2133.212495
1 20171022 100715 227 19 2 240 1 1 1 1039.045969 16.290536 282.984436 1332.994905
1 20171022 100715 228 17 2 240 1 1 1 1071.694372 16.334876 283.076399 1366.346576
1 20171022 100715 229 18 2 120 1 1 1 1042.407124 17.040197 284.680409 1334.203558
1 20171022 100715 230 16 2 240 1 1 1 1435.442591 16.420680 283.121149 1733.126280
1 20171022 100715 231 4 2 180 0 0 4 2166.740292 16.344318 283.179446 2466.558419
1 20171022 100715 232 19 2 60 1 1 1 1335.913079 16.556982 283.229944 1633.146397
1 20171022 100715 233 14 2 300 1 1 1 2833.244108 16.394405 283.089536 3133.154198
1 20171022 100715 234 6 2 240 0 0 4 1744.805955 16.408364 283.044787 2033.111090
1 20171022 100715 235 20 2 0 1 1 1 847.203964 16.564372 283.231586 1133.191147
1 20171022 100715 236 9 2 120 0 0 4 1599.209695 16.348424 283.029596 1899.708511
1 20171022 100715 237 15 2 60 1 1 1 884.975182 17.097673 283.695505 1183.801016
1 20171022 100715 238 13 2 0 1 1 1 987.751717 16.332412 282.994289 1283.457387
1 20171022 100715 239 2 2 120 0 0 4 1394.226056 16.664546 283.315748 1683.323959
1 20171022 100715 240 9 2 300 0 0 4 1094.978179 16.632933 283.239797 1383.301379
